Request time;Update time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Precipitation, mm;Snowfall, sm;Snow depth, sm;Wind speed, m/s;Wind direction;Conditions;Road conditions;Visibility;UV index;Kp-index;Birch pollen, points
;2022-02-18 17:00:00;2022-02-21 20:00:00;-2;80;740;0;—;42,7;5-9;ЮЗ;Пасмурно;Сухая дорога;47 км;0;2;
;2022-02-18 17:00:00;2022-02-21 23:00:00;-3;82;741;0;—;42,5;4-9;ЮЗ;Пасмурно;Сухая дорога;42 км;0;2;
2022-02-19 06:51:01;2022-02-18 17:00:00;2022-02-22 02:00:00;-4;88;741;0;—;42,4;2-7;ЮЗ;Пасмурно;Сухая дорога;38 км;0;3;
;2022-02-18 17:00:00;2022-02-22 05:00:00;-4;86;742;0;—;42,3;3-5;ЮЗ;Пасмурно;Сухая дорога;32 км;0;4;
;2022-02-18 17:00:00;2022-02-22 08:00:00;-4;89;742;0;—;42,2;3-6;ЮЗ;Пасмурно;Снежный налёт;34 км;0;4;
;2022-02-18 17:00:00;2022-02-22 11:00:00;-2;83;743;0;—;42,1;2-6;ЮЗ;Пасмурно;Снежный налёт;23 км;1;4;
;2022-02-18 17:00:00;2022-02-22 14:00:00;-1;71;743;0;—;42;3-7;З;Пасмурно;Снежный налёт;16 км;1;4;
;2022-02-18 17:00:00;2022-02-22 17:00:00;-1;68;744;0;—;41,9;2-7;З;Малооблачно;Снежный налёт;46 км;0;4;
;2022-02-18 17:00:00;2022-02-22 20:00:00;-5;85;746;0;—;41,8;3-5;ЮЗ;Ясно;Снежный налёт;41 км;0;4;
;2022-02-18 17:00:00;2022-02-22 23:00:00;-6;88;746;0;—;41,7;3-5;ЮЗ;Малооблачно;Снежный налёт;39 км;0;4;
2022-02-19 06:51:03;2022-02-18 17:00:00;2022-02-23 02:00:00;-6;90;746;0;—;41,6;3-6;ЮЗ;Пасмурно;Снежный налёт;37 км;0;4;
;2022-02-18 17:00:00;2022-02-23 05:00:00;-5;91;746;0;—;41,7;4-7;Ю;Пасмурно;Тающий снег;8 км;0;5;
;2022-02-18 17:00:00;2022-02-23 08:00:00;-3;87;746;0,5;0,6;42;4-8;Ю;Облачно, снег;Тающий снег;32 км;0;5;
;2022-02-18 17:00:00;2022-02-23 11:00:00;-1;81;746;0;—;42;4-9;Ю;Пасмурно;Тающий снег;12 км;1;5;
;2022-02-18 17:00:00;2022-02-23 14:00:00;+1;68;745;0;—;41,9;5-10;ЮЗ;Пасмурно;Тающий снег;48 км;1;5;
;2022-02-18 17:00:00;2022-02-23 17:00:00;+1;69;746;0;—;41,6;4-11;ЮЗ;Пасмурно;Тающий снег;25 км;0;5;
;2022-02-18 17:00:00;2022-02-23 20:00:00;0;76;746;0;—;41,5;4-9;ЮЗ;Пасмурно;Снежный налёт;30 км;0;5;
;2022-02-18 17:00:00;2022-02-23 23:00:00;-1;77;746;0;—;41,3;4-8;ЮЗ;Облачно;Снежный налёт;43 км;0;5;
2022-02-19 06:51:04;2022-02-18 17:00:00;2022-02-24 02:00:00;-1;74;745;0;—;41,1;4-9;ЮЗ;Пасмурно;Снежный налёт;33 км;0;5;
;2022-02-18 17:00:00;2022-02-24 05:00:00;-1;85;744;0,7;0,8;41,5;4-9;ЮЗ;Пасмурно, снег;Снег/лёд;5 км;0;4;
;2022-02-18 17:00:00;2022-02-24 08:00:00;-1;86;743;0,6;0,6;41,7;4-9;ЮЗ;Пасмурно, снег;Много снега;8 км;0;4;
;2022-02-18 17:00:00;2022-02-24 11:00:00;+1;76;743;0;—;41,6;4-9;ЮЗ;Пасмурно;Тающий снег;42 км;1;4;
;2022-02-18 17:00:00;2022-02-24 14:00:00;+3;74;744;0;—;41;5-13;З;Пасмурно;Влажная дорога;40 км;1;4;
;2022-02-18 17:00:00;2022-02-24 17:00:00;+2;77;745;0;—;40,5;4-12;З;Малооблачно;Сухая дорога;27 км;0;4;
;2022-02-18 17:00:00;2022-02-24 20:00:00;0;83;746;0;—;40,4;4-10;З;Ясно;Сухая дорога;33 км;0;4;
;2022-02-18 17:00:00;2022-02-24 23:00:00;-2;90;747;0;—;40,3;3-8;З;Ясно;Чёрный лёд;39 км;0;4;
2022-02-19 06:51:06;2022-02-18 17:00:00;2022-02-25 02:00:00;-3;91;748;0;—;40,2;3-7;З;Ясно;Чёрный лёд;36 км;0;4;
;2022-02-18 17:00:00;2022-02-25 05:00:00;-5;92;749;0;—;40,1;2-5;З;Ясно;Чёрный лёд;34 км;0;3;
;2022-02-18 17:00:00;2022-02-25 08:00:00;-4;86;749;0;—;40;2-5;З;Ясно;Снежный налёт;39 км;0;3;
;2022-02-18 17:00:00;2022-02-25 11:00:00;-3;79;749;0;—;39,9;1-4;З;Малооблачно;Тающий снег;45 км;1;3;
;2022-02-18 17:00:00;2022-02-25 14:00:00;-1;80;749;0;—;39,9;0-4;-;Облачно;Тающий снег;28 км;2;3;
;2022-02-18 17:00:00;2022-02-25 17:00:00;0;80;749;0;—;39,8;1-4;ЮВ;Пасмурно;Тающий снег;11 км;0;3;
;2022-02-18 17:00:00;2022-02-25 20:00:00;-1;88;749;0,7;0,7;40,3;1-4;В;Пасмурно, снег;Гололедица;10 км;0;3;
;2022-02-18 17:00:00;2022-02-25 23:00:00;-3;97;748;0,7;0,8;40,8;1-3;СВ;Пасмурно, снег;Много снега;8 км;0;3;
2022-02-19 06:51:07;2022-02-18 17:00:00;2022-02-26 02:00:00;-3;96;748;0,3;0,4;40,9;1-3;С;Пасмурно, небольшой снег;Много снега;10 км;0;3;
;2022-02-18 17:00:00;2022-02-26 05:00:00;-3;96;748;0,3;0,4;41,1;2-3;СЗ;Пасмурно, небольшой снег;Много снега;11 км;0;2;
;2022-02-18 17:00:00;2022-02-26 08:00:00;-3;93;748;0,2;0,2;41,1;2-4;СЗ;Пасмурно, небольшой снег;Много снега;15 км;0;2;
;2022-02-18 17:00:00;2022-02-26 11:00:00;-2;91;749;0,2;0,2;41,2;3-6;СЗ;Пасмурно, небольшой снег;Много снега;18 км;1;2;
;2022-02-18 17:00:00;2022-02-26 14:00:00;-2;82;749;0;—;41;2-6;СЗ;Пасмурно;Влажная дорога;31 км;1;2;
;2022-02-18 17:00:00;2022-02-26 17:00:00;-1;74;749;0;—;40,9;2-7;СЗ;Облачно;Сухая дорога;43 км;0;2;
;2022-02-18 17:00:00;2022-02-26 20:00:00;-4;81;750;0;—;40,9;1-5;С;Пасмурно;Сухая дорога;34 км;0;2;
;2022-02-18 17:00:00;2022-02-26 23:00:00;-6;90;750;0;—;40,8;2-4;С;Пасмурно;Сухая дорога;26 км;0;2;
2022-02-19 06:51:08;2022-02-18 17:00:00;2022-02-27 02:00:00;-6;90;749;0;—;40,7;0-3;-;Пасмурно;Сухая дорога;27 км;0;2;
;2022-02-18 17:00:00;2022-02-27 05:00:00;-7;89;749;0;—;40,7;2-3;Ю;Пасмурно;Снежный налёт;29 км;0;2;
;2022-02-18 17:00:00;2022-02-27 08:00:00;-5;83;749;0;—;40,6;1-3;Ю;Облачно;Снежный налёт;33 км;0;2;
;2022-02-18 17:00:00;2022-02-27 11:00:00;-4;77;748;0;—;40,6;1-3;Ю;Малооблачно;Снежный налёт;38 км;1;2;
;2022-02-18 17:00:00;2022-02-27 14:00:00;-3;77;747;0;—;40,5;1-4;Ю;Облачно;Сухая дорога;31 км;2;2;
;2022-02-18 17:00:00;2022-02-27 17:00:00;-3;77;746;0;—;40,4;1-5;Ю;Пасмурно;Тающий снег;24 км;1;2;
;2022-02-18 17:00:00;2022-02-27 20:00:00;-4;84;746;0;—;40,3;1-4;ЮЗ;Облачно;Тающий снег;26 км;0;2;
;2022-02-18 17:00:00;2022-02-27 23:00:00;-5;92;746;0;—;40,3;2-3;З;Малооблачно;Снежный налёт;27 км;0;2;
2022-02-19 06:51:09;2022-02-18 17:00:00;2022-02-28 02:00:00;-7;90;746;0;—;40,3;2-5;СЗ;Облачно;Снежный налёт;31 км;0;2;
;2022-02-18 17:00:00;2022-02-28 05:00:00;-9;89;746;0;—;40,2;3-6;СЗ;Облачно;Сухая дорога;35 км;0;2;
;2022-02-18 17:00:00;2022-02-28 08:00:00;-9;80;746;0;—;40,1;3-6;СЗ;Малооблачно;Сухая дорога;40 км;0;2;
;2022-02-18 17:00:00;2022-02-28 11:00:00;-9;72;747;0;—;40,1;2-5;СЗ;Ясно;Сухая дорога;45 км;1;2;
;2022-02-18 17:00:00;2022-02-28 14:00:00;-7;71;748;0;—;40;3-7;СЗ;Малооблачно;Сухая дорога;43 км;2;2;
;2022-02-18 17:00:00;2022-02-28 17:00:00;-5;69;749;0;—;39,9;4-9;С;Пасмурно;Нет данных;40 км;1;2;
;2022-02-17 05:00:00;2022-02-28 20:00:00;-7;46;748;0;—;—;3-7;З;Малооблачно;Нет данных;—;—;2;
;2022-02-17 05:00:00;2022-02-28 23:00:00;-9;52;748;0;—;—;4-8;З;Облачно;Нет данных;—;—;2;
2022-02-19 18:17:33;;2022-02-19 02:00:00;-3;65;750;0;—;46,3;3;ЮЗ;Ясно;Сухая дорога;42 км;0;1;
;;2022-02-19 05:00:00;-3;66;750;0;—;46,1;3;ЮЗ;Ясно;Сухая дорога;47 км;0;3;
;;2022-02-19 08:00:00;-5;71;750;0;—;46;2;Ю;Ясно;Сухая дорога;41 км;0;3;
;;2022-02-19 11:00:00;-2;48;750;0;—;45,8;3;ЮЗ;Ясно;Сухая дорога;50 км;1;2;
;;2022-02-19 14:00:00;+1;28;749;0;—;45,7;4;Ю;Ясно;Сухая дорога;53 км;2;2;
;;2022-02-19 17:00:00;+1;27;749;0;—;45,6;3;Ю;Ясно;Сухая дорога;52 км;0;2;
;2022-02-19 05:00:00;2022-02-19 20:00:00;-8;77;749;0;—;45,4;4-8;Ю;Ясно;Сухая дорога;48 км;0;1;
;2022-02-19 05:00:00;2022-02-19 23:00:00;-9;81;749;0;—;45,3;4-8;Ю;Ясно;Сухая дорога;42 км;0;2;
2022-02-19 18:17:35;2022-02-19 05:00:00;2022-02-20 02:00:00;-10;82;747;0;—;45,2;4-8;Ю;Ясно;Сухая дорога;42 км;0;2;
;2022-02-19 05:00:00;2022-02-20 05:00:00;-10;79;746;0;—;45;4-7;Ю;Пасмурно;Снежный налёт;43 км;0;2;
;2022-02-19 05:00:00;2022-02-20 08:00:00;-8;77;746;0;—;45,2;4-7;Ю;Пасмурно;Снежный налёт;14 км;0;1;
;2022-02-19 05:00:00;2022-02-20 11:00:00;-7;71;745;0;—;45,1;3-7;Ю;Облачно;Снежный налёт;42 км;1;1;
;2022-02-19 05:00:00;2022-02-20 14:00:00;-3;65;743;0;—;45;3-8;Ю;Пасмурно;Сухая дорога;42 км;2;1;
;2022-02-19 05:00:00;2022-02-20 17:00:00;-4;71;742;0;—;44,8;4-7;Ю;Облачно;Снежный налёт;48 км;0;3;
;2022-02-19 05:00:00;2022-02-20 20:00:00;-7;86;740;0;—;44,8;4-8;Ю;Пасмурно;Снежный налёт;7 км;0;4;
;2022-02-19 05:00:00;2022-02-20 23:00:00;-5;88;739;0,7;0,9;45,3;4-8;Ю;Пасмурно, снег;Снег/лёд;15 км;0;4;
2022-02-19 18:17:36;2022-02-19 05:00:00;2022-02-21 02:00:00;-5;92;737;0;—;45,3;4-7;Ю;Пасмурно;Снег/лёд;26 км;0;5;
;2022-02-19 05:00:00;2022-02-21 05:00:00;-5;90;736;0;—;45,2;4-8;Ю;Пасмурно;Снег/лёд;29 км;0;4;
;2022-02-19 05:00:00;2022-02-21 08:00:00;-3;89;736;0;—;45,2;4-8;Ю;Пасмурно;Много снега;28 км;0;4;
;2022-02-19 05:00:00;2022-02-21 11:00:00;-1;83;735;0,2;0,2;45,2;3-8;Ю;Пасмурно, небольшой снег;Тающий снег;23 км;1;3;
;2022-02-19 05:00:00;2022-02-21 14:00:00;+2;71;735;0;—;45,1;6-12;З;Пасмурно;Тающий снег;13 км;2;3;
;2022-02-19 05:00:00;2022-02-21 17:00:00;+1;69;737;0;—;44,7;5-12;З;Малооблачно;Тающий снег;49 км;0;2;
;2022-02-19 05:00:00;2022-02-21 20:00:00;-2;75;739;0;—;44,5;5-11;З;Малооблачно;Сухая дорога;47 км;0;2;
;2022-02-19 05:00:00;2022-02-21 23:00:00;-4;84;741;0;—;44,3;4-11;ЮЗ;Пасмурно;Сухая дорога;41 км;0;2;
2022-02-19 18:17:38;2022-02-19 05:00:00;2022-02-22 02:00:00;-4;87;741;0;—;44,1;2-7;ЮЗ;Пасмурно;Снежный налёт;24 км;0;3;
;2022-02-19 05:00:00;2022-02-22 05:00:00;-4;89;742;0;—;44;2-4;ЮЗ;Пасмурно;Снежный налёт;27 км;0;4;
;2022-02-19 05:00:00;2022-02-22 08:00:00;-4;89;743;0;—;44;2-4;ЮЗ;Облачно;Снежный налёт;34 км;0;4;
;2022-02-19 05:00:00;2022-02-22 11:00:00;-2;79;743;0;—;44;2-4;ЮЗ;Пасмурно;Снежный налёт;26 км;1;4;
;2022-02-19 05:00:00;2022-02-22 14:00:00;-1;68;743;0;—;43,7;3-8;З;Пасмурно;Тающий снег;40 км;1;4;
;2022-02-19 05:00:00;2022-02-22 17:00:00;-2;74;744;0;—;43,6;2-8;З;Пасмурно;Тающий снег;31 км;0;4;
;2022-02-19 05:00:00;2022-02-22 20:00:00;-3;84;746;0;—;43,5;2-4;ЮЗ;Малооблачно;Снежный налёт;42 км;0;4;
;2022-02-19 05:00:00;2022-02-22 23:00:00;-6;90;746;0;—;43,4;3-5;ЮЗ;Ясно;Снежный налёт;37 км;0;4;
2022-02-19 18:17:39;2022-02-19 05:00:00;2022-02-23 02:00:00;-7;90;746;0;—;43,3;3-5;ЮЗ;Малооблачно;Снежный налёт;37 км;0;4;
;2022-02-19 05:00:00;2022-02-23 05:00:00;-7;90;746;0;—;43,2;3-6;ЮЗ;Пасмурно;Снежный налёт;34 км;0;5;
;2022-02-19 05:00:00;2022-02-23 08:00:00;-6;84;746;0;—;43,3;4-8;Ю;Пасмурно;Снежный налёт;11 км;0;5;
;2022-02-19 05:00:00;2022-02-23 11:00:00;-3;80;746;0,5;0,6;43,6;4-9;ЮЗ;Пасмурно, снег;Снежный налёт;16 км;1;5;
;2022-02-19 05:00:00;2022-02-23 14:00:00;0;70;746;0;—;43,5;4-9;ЮЗ;Пасмурно;Снежный налёт;48 км;2;5;
;2022-02-19 05:00:00;2022-02-23 17:00:00;+1;73;746;0;—;43,2;3-9;ЮЗ;Пасмурно;Снежный налёт;47 км;0;5;
;2022-02-19 05:00:00;2022-02-23 20:00:00;-1;80;746;0;—;43,1;4-8;ЮЗ;Малооблачно;Снежный налёт;46 км;0;5;
;2022-02-19 05:00:00;2022-02-23 23:00:00;-2;79;746;0;—;42,9;4-8;ЮЗ;Облачно;Снежный налёт;46 км;0;5;
2022-02-19 18:17:40;2022-02-19 05:00:00;2022-02-24 02:00:00;-1;71;745;0;—;42,8;4-9;ЮЗ;Пасмурно;Снежный налёт;20 км;0;5;
;2022-02-19 05:00:00;2022-02-24 05:00:00;-2;75;745;0;—;42,7;5-10;ЮЗ;Пасмурно;Снежный налёт;10 км;0;4;
;2022-02-19 05:00:00;2022-02-24 08:00:00;-2;80;744;0;—;42,7;4-10;ЮЗ;Пасмурно;Снежный налёт;33 км;0;4;
;2022-02-19 05:00:00;2022-02-24 11:00:00;0;76;745;0;—;42,5;4-9;ЮЗ;Ясно;Влажная дорога;46 км;1;4;
;2022-02-19 05:00:00;2022-02-24 14:00:00;+1;73;745;0;—;42,2;5-13;З;Пасмурно;Сухая дорога;43 км;2;4;
;2022-02-19 05:00:00;2022-02-24 17:00:00;+1;73;746;0;—;41,9;4-12;З;Ясно;Сухая дорога;48 км;0;4;
;2022-02-19 05:00:00;2022-02-24 20:00:00;-1;84;747;0;—;41,8;4-8;З;Пасмурно;Сухая дорога;42 км;0;4;
;2022-02-19 05:00:00;2022-02-24 23:00:00;-2;92;748;0;—;41,7;4-8;З;Ясно;Чёрный лёд;37 км;0;4;
2022-02-19 18:17:42;2022-02-19 05:00:00;2022-02-25 02:00:00;-4;93;750;0;—;41,6;4-7;З;Малооблачно;Чёрный лёд;34 км;0;4;
;2022-02-19 05:00:00;2022-02-25 05:00:00;-4;93;752;0;—;41,5;3-6;СЗ;Малооблачно;Чёрный лёд;33 км;0;3;
;2022-02-19 05:00:00;2022-02-25 08:00:00;-3;88;752;0;—;41,4;2-6;СЗ;Облачно;Снежный налёт;35 км;0;3;
;2022-02-19 05:00:00;2022-02-25 11:00:00;-2;82;754;0;—;41,3;1-5;С;Пасмурно;Снежный налёт;37 км;1;3;
;2022-02-19 05:00:00;2022-02-25 14:00:00;-2;77;755;0;—;41,2;1-4;СВ;Пасмурно;Влажная дорога;38 км;2;3;
;2022-02-19 05:00:00;2022-02-25 17:00:00;-1;73;755;0;—;41;1-3;В;Пасмурно;Сухая дорога;39 км;0;3;
;2022-02-19 05:00:00;2022-02-25 20:00:00;-2;80;755;0;—;41;2-4;ЮВ;Пасмурно;Сухая дорога;38 км;0;3;
;2022-02-19 05:00:00;2022-02-25 23:00:00;-4;89;755;0;—;40,9;3-5;ЮВ;Пасмурно;Снежный налёт;37 км;0;3;
2022-02-19 18:17:44;2022-02-19 05:00:00;2022-02-26 02:00:00;-4;90;755;0,5;0,6;41,2;3-6;ЮВ;Пасмурно, снег;Снег/лёд;20 км;0;3;
;2022-02-19 05:00:00;2022-02-26 05:00:00;-5;91;754;0,5;0,6;41,4;4-8;ЮВ;Пасмурно, снег;Много снега;4 км;0;2;
;2022-02-19 05:00:00;2022-02-26 08:00:00;-4;91;752;2,1;2,7;43;4-8;ЮВ;Пасмурно, сильный снег;Много снега;3 км;0;2;
;2022-02-19 05:00:00;2022-02-26 11:00:00;-3;91;752;2,1;2,5;44,6;3-9;ЮВ;Пасмурно, сильный снег;Много снега;3 км;1;2;
;2022-02-19 05:00:00;2022-02-26 14:00:00;-2;92;751;1,7;1,8;45,7;3-9;ЮВ;Пасмурно, снег;Много снега;5 км;1;2;
;2022-02-19 05:00:00;2022-02-26 17:00:00;-1;92;750;1,7;1,6;46,8;3-10;Ю;Пасмурно, снег;Много снега;7 км;0;2;
;2022-02-19 05:00:00;2022-02-26 20:00:00;0;93;750;0,1;0,1;46,6;2-7;Ю;Пасмурно, небольшой снег;Много снега;19 км;0;2;
;2022-02-19 05:00:00;2022-02-26 23:00:00;0;94;751;0,1;0,1;46,5;2-4;ЮЗ;Пасмурно, небольшой снег;Много снега;32 км;0;2;
2022-02-19 18:17:45;2022-02-19 05:00:00;2022-02-27 02:00:00;-1;94;751;0;—;46,4;2-4;З;Пасмурно;Много снега;26 км;0;2;
;2022-02-19 05:00:00;2022-02-27 05:00:00;-1;95;752;0;—;46,2;2-4;З;Пасмурно;Много снега;21 км;0;2;
;2022-02-19 05:00:00;2022-02-27 08:00:00;-2;88;752;0,1;0,1;46,2;2-4;З;Пасмурно, небольшой снег;Много снега;26 км;0;2;
;2022-02-19 05:00:00;2022-02-27 11:00:00;-2;82;753;0,1;0,1;46,1;2-4;СЗ;Пасмурно, небольшой снег;Много снега;30 км;1;2;
;2022-02-19 05:00:00;2022-02-27 14:00:00;-2;75;753;0;—;45,9;2-5;СЗ;Пасмурно;Влажная дорога;37 км;2;2;
;2022-02-19 05:00:00;2022-02-27 17:00:00;-1;69;753;0;—;45,7;2-7;СЗ;Пасмурно;Сухая дорога;44 км;1;2;
;2022-02-19 05:00:00;2022-02-27 20:00:00;-4;76;754;0;—;45,6;2-5;СЗ;Облачно;Сухая дорога;42 км;0;2;
;2022-02-19 05:00:00;2022-02-27 23:00:00;-7;85;755;0;—;45,5;3-4;СЗ;Ясно;Сухая дорога;40 км;0;2;
2022-02-19 18:17:46;2022-02-19 05:00:00;2022-02-28 02:00:00;-6;87;756;0;—;45,4;2-4;СЗ;Облачно;Сухая дорога;35 км;0;2;
;2022-02-19 05:00:00;2022-02-28 05:00:00;-6;89;756;0;—;45,4;2-5;СЗ;Пасмурно;Сухая дорога;31 км;0;2;
;2022-02-19 05:00:00;2022-02-28 08:00:00;-7;84;758;0;—;45,3;2-5;С;Облачно;Сухая дорога;36 км;0;2;
;2022-02-19 05:00:00;2022-02-28 11:00:00;-7;79;759;0;—;45,2;3-6;С;Ясно;Сухая дорога;42 км;1;2;
;2022-02-19 05:00:00;2022-02-28 14:00:00;-6;73;759;0;—;45,1;2-6;С;Ясно;Сухая дорога;44 км;2;2;
;2022-02-19 05:00:00;2022-02-28 17:00:00;-5;68;759;0;—;44,9;2-6;С;Ясно;Сухая дорога;47 км;1;2;
;2022-02-19 05:00:00;2022-02-28 20:00:00;-8;75;760;0;—;44,8;2-5;С;Ясно;Сухая дорога;44 км;0;2;
;2022-02-19 05:00:00;2022-02-28 23:00:00;-12;83;760;0;—;44,8;2-4;СЗ;Ясно;Сухая дорога;41 км;0;2;
2022-02-20 06:32:11;;2022-02-20 02:00:00;-7;44;746;0;—;45;1;Ю;Ясно;Сухая дорога;44 км;0;2;
;;2022-02-20 05:00:00;-9;52;745;0;—;44,9;2;Ю;Ясно;Сухая дорога;44 км;0;3;
;2022-02-19 17:00:00;2022-02-20 08:00:00;-10;79;746;0;—;44,8;4-7;Ю;Пасмурно;Сухая дорога;40 км;0;3;
;2022-02-19 17:00:00;2022-02-20 11:00:00;-8;71;745;0;—;44,8;3-7;Ю;Пасмурно;Сухая дорога;35 км;1;5;
;2022-02-19 17:00:00;2022-02-20 14:00:00;-5;61;743;0;—;44,6;3-6;Ю;Пасмурно;Сухая дорога;51 км;2;4;
;2022-02-19 17:00:00;2022-02-20 17:00:00;-5;70;742;0;—;44,5;4-7;Ю;Пасмурно;Сухая дорога;19 км;0;3;
;2022-02-19 17:00:00;2022-02-20 20:00:00;-7;82;741;0;—;44,4;4-7;Ю;Пасмурно;Снежный налёт;18 км;0;2;
;2022-02-19 17:00:00;2022-02-20 23:00:00;-6;87;739;0,8;1,2;45;4-7;Ю;Пасмурно, снег;Много снега;7 км;0;2;
2022-02-20 06:32:12;2022-02-19 17:00:00;2022-02-21 02:00:00;-5;92;737;0;—;45,1;4-7;Ю;Пасмурно;Снег/лёд;22 км;0;3;
;2022-02-19 17:00:00;2022-02-21 05:00:00;-5;92;737;0;—;45;4-8;Ю;Пасмурно;Снег/лёд;33 км;0;4;
;2022-02-19 17:00:00;2022-02-21 08:00:00;-3;88;736;0;—;44,9;4-8;Ю;Пасмурно;Снег/лёд;34 км;0;4;
;2022-02-19 17:00:00;2022-02-21 11:00:00;-2;83;736;0;—;44,8;3-7;Ю;Пасмурно;Тающий снег;18 км;1;3;
;2022-02-19 17:00:00;2022-02-21 14:00:00;+1;73;736;0;—;44,6;5-11;ЮЗ;Пасмурно;Тающий снег;29 км;2;3;
;2022-02-19 17:00:00;2022-02-21 17:00:00;+1;76;737;0;—;44,5;4-11;ЮЗ;Малооблачно;Тающий снег;25 км;0;2;
;2022-02-19 17:00:00;2022-02-21 20:00:00;-1;76;739;0;—;44,2;5-10;З;Ясно;Сухая дорога;47 км;0;2;
;2022-02-19 17:00:00;2022-02-21 23:00:00;-3;77;740;0;—;44;5-10;З;Пасмурно;Сухая дорога;45 км;0;2;
2022-02-20 06:32:14;2022-02-19 17:00:00;2022-02-22 02:00:00;-4;86;741;0;—;43,9;3-9;ЮЗ;Пасмурно;Сухая дорога;39 км;0;3;
;2022-02-19 17:00:00;2022-02-22 05:00:00;-5;86;742;0;—;43,8;3-6;ЮЗ;Пасмурно;Сухая дорога;39 км;0;3;
;2022-02-19 17:00:00;2022-02-22 08:00:00;-6;91;742;0;—;43,7;3-5;ЮЗ;Пасмурно;Снежный налёт;35 км;0;4;
;2022-02-19 17:00:00;2022-02-22 11:00:00;-2;80;743;0;—;43,6;3-6;ЮЗ;Пасмурно;Снежный налёт;36 км;1;3;
;2022-02-19 17:00:00;2022-02-22 14:00:00;0;62;743;0;—;43,4;4-9;З;Облачно;Сухая дорога;48 км;2;2;
;2022-02-19 17:00:00;2022-02-22 17:00:00;-1;73;744;0;—;43,2;2-8;ЮЗ;Малооблачно;Сухая дорога;42 км;0;2;
;2022-02-19 17:00:00;2022-02-22 20:00:00;-5;86;746;0;—;43,1;3-6;ЮЗ;Ясно;Сухая дорога;41 км;0;2;
;2022-02-19 17:00:00;2022-02-22 23:00:00;-5;88;746;0;—;43;3-6;ЮЗ;Пасмурно;Сухая дорога;39 км;0;2;
2022-02-20 06:32:15;2022-02-19 17:00:00;2022-02-23 02:00:00;-6;91;746;0;—;42,9;4-7;Ю;Облачно;Снежный налёт;27 км;0;3;
;2022-02-19 17:00:00;2022-02-23 05:00:00;-4;86;745;0,4;0,5;43,1;5-9;ЮЗ;Пасмурно, небольшой снег;Много снега;5 км;0;5;
;2022-02-19 17:00:00;2022-02-23 08:00:00;-2;83;744;0,7;0,7;43,5;5-10;ЮЗ;Пасмурно, снег;Много снега;36 км;0;5;
;2022-02-19 17:00:00;2022-02-23 11:00:00;0;77;744;0;—;43,4;4-10;ЮЗ;Пасмурно;Много снега;45 км;1;5;
;2022-02-19 17:00:00;2022-02-23 14:00:00;+1;73;745;0;—;43,1;5-14;ЮЗ;Пасмурно;Тающий снег;47 км;2;5;
;2022-02-19 17:00:00;2022-02-23 17:00:00;+1;81;746;0;—;42,9;4-12;ЮЗ;Пасмурно;Тающий снег;42 км;0;5;
;2022-02-19 17:00:00;2022-02-23 20:00:00;0;83;746;0;—;42,6;4-9;ЮЗ;Пасмурно;Тающий снег;43 км;0;5;
;2022-02-19 17:00:00;2022-02-23 23:00:00;0;80;745;0;—;42,4;5-9;ЮЗ;Пасмурно;Тающий снег;40 км;0;5;
2022-02-20 06:32:17;2022-02-19 17:00:00;2022-02-24 02:00:00;0;76;745;0;—;42,3;5-10;ЮЗ;Пасмурно;Тающий снег;28 км;0;5;
;2022-02-19 17:00:00;2022-02-24 05:00:00;-1;80;745;0;—;42,2;5-11;ЮЗ;Пасмурно;Тающий снег;23 км;0;4;
;2022-02-19 17:00:00;2022-02-24 08:00:00;0;83;744;0;—;42,1;4-10;ЮЗ;Пасмурно;Тающий снег;17 км;0;4;
